GWAS Trait	Gene	MR_outcome	MR_exposure	method	nsnp	b	se	pval	MR_dir	MR_source	MR_QTL
SCZ	ZNF281	ZNF281	SCZ	Wald ratio	1	3.057118292	0.547109508	2.30E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NT5DC3	NT5DC3	SCZ	Wald ratio	1	-3.109635689	0.559205074	2.69E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DOCK4	DOCK4	SCZ	Wald ratio	1	-2.772167017	0.49906045	2.78E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TCHP	SCZ	TCHP	Wald ratio	1	-0.317283026	0.057203177	2.91E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SNX19	SCZ	SNX19	Wald ratio	1	0.062964898	0.011354326	2.93E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACTR1B	SCZ	ACTR1B	Wald ratio	1	-0.13861383	0.025028076	3.05E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STRC	SCZ	STRC	Wald ratio	1	-0.072592663	0.013114129	3.10E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GOLGA4	GOLGA4	SCZ	Wald ratio	1	2.512551398	0.45437819	3.21E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SNAP91	SCZ	SNAP91	Wald ratio	1	0.174273438	0.03151877	3.22E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NDUFA6	NDUFA6	SCZ	Wald ratio	1	2.289351323	0.414345606	3.29E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ATP13A1	ATP13A1	SCZ	Wald ratio	1	2.13893677	0.388546882	3.69E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLCO4C1	SCZ	SLCO4C1	Wald ratio	1	-0.083866945	0.015250076	3.81E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HYPK	SCZ	HYPK	Wald ratio	1	0.300108152	0.054925454	4.66E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TBC1D5	SCZ	TBC1D5	Wald ratio	1	0.268855386	0.049205608	4.66E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCNDBP1	CCNDBP1	SCZ	Wald ratio	1	2.837200144	0.51976782	4.80E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CNTN4	SCZ	CNTN4	Wald ratio	1	0.184237247	0.033846616	5.23E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ABCB9	ABCB9	SCZ	Wald ratio	1	2.591802076	0.477623499	5.75E-08	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HAPLN4	SCZ	HAPLN4	Wald ratio	1	0.126584451	0.023421001	6.49E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RERE	SCZ	RERE	Wald ratio	1	0.124122862	0.022974154	6.56E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARL17B	SCZ	ARL17B	Wald ratio	1	-0.054852783	0.010202296	7.59E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SETD6	SCZ	SETD6	Wald ratio	1	-0.13685432	0.025493161	7.95E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CLCN3	SCZ	CLCN3	Wald ratio	1	0.196990835	0.036779627	8.51E-08	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SCRIB	SCRIB	SCZ	Wald ratio	1	2.821198208	0.532055691	1.14E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CYP17A1	SCZ	CYP17A1	Wald ratio	1	-0.126866847	0.024048229	1.32E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NSUN6	NSUN6	SCZ	Wald ratio	1	-2.393836447	0.455482084	1.48E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TNFRSF13C	SCZ	TNFRSF13C	Inverse variance weighted	2	-0.090584088	0.017286696	1.60E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CACNA1I	SCZ	CACNA1I	Wald ratio	1	0.228509044	0.043770804	1.78E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CENPM	SCZ	CENPM	Wald ratio	1	-0.073997262	0.0141781	1.80E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FCGRT	FCGRT	SCZ	Wald ratio	1	2.519644013	0.483042071	1.83E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NAPRT	NAPRT	SCZ	Wald ratio	1	-2.770582003	0.532167221	1.93E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EPHX2	EPHX2	SCZ	Wald ratio	1	-2.203407341	0.423520009	1.97E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	GNE	GNE	SCZ	Wald ratio	1	2.994146709	0.575606659	1.97E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CPEB1	SCZ	CPEB1	Wald ratio	1	-0.153535532	0.029606478	2.15E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZDHHC5	ZDHHC5	SCZ	Wald ratio	1	-2.841515152	0.548125	2.17E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PBX4	SCZ	PBX4	Wald ratio	1	0.215718332	0.041616592	2.18E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SFXN2	SFXN2	SCZ	Wald ratio	1	1.907314184	0.369156359	2.38E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ATXN7	ATXN7	SCZ	Wald ratio	1	-2.5344932	0.491104601	2.46E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC9C2	SCZ	SLC9C2	Wald ratio	1	-0.078661992	0.015268783	2.58E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TLCD4	SCZ	TLCD4	Wald ratio	1	-0.208254223	0.040517302	2.75E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC25A17	SCZ	SLC25A17	Wald ratio	1	-0.17828338	0.034702555	2.78E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NR1H3	NR1H3	SCZ	Wald ratio	1	2.119027148	0.412625876	2.81E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EMB	SCZ	EMB	Wald ratio	1	0.100426831	0.019588841	2.95E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAD1L1	SCZ	MAD1L1	Wald ratio	1	-0.216984219	0.042340262	2.98E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FOXN2	SCZ	FOXN2	Wald ratio	1	-0.083972996	0.016440015	3.26E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RGS6	RGS6	SCZ	Wald ratio	1	-2.300598136	0.451167679	3.41E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLX1B	SCZ	SLX1B	Inverse variance weighted	2	-0.0651843	0.012809828	3.61E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CORO1A	CORO1A	SCZ	Wald ratio	1	2.065143521	0.405973352	3.64E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SPATA33	SPATA33	SCZ	Wald ratio	1	-2.724129897	0.538137568	4.15E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZBED4	SCZ	ZBED4	Wald ratio	1	-0.226837021	0.044866742	4.29E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GRAPL	SCZ	GRAPL	Wald ratio	1	0.232591458	0.04610989	4.55E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LETM2	SCZ	LETM2	Wald ratio	1	-0.175285478	0.034857336	4.94E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EEF1AKMT3	EEF1AKMT3	SCZ	Wald ratio	1	-1.848806284	0.36839152	5.21E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TSSK6	SCZ	TSSK6	Wald ratio	1	0.21185183	0.042296162	5.48E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000283361	SCZ	ENSG00000283361	Wald ratio	1	0.075612299	0.015121757	5.73E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FTCDNL1	FTCDNL1	SCZ	Inverse variance weighted	2	-1.659694471	0.333388873	6.42E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	LCMT2	LCMT2	SCZ	Wald ratio	1	2.588137596	0.520247248	6.53E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SP4	SCZ	SP4	Wald ratio	1	0.192155298	0.038676284	6.75E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LY6H	SCZ	LY6H	Wald ratio	1	0.097665964	0.01966884	6.85E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PCDHA8	SCZ	PCDHA8	Wald ratio	1	0.088151068	0.017756158	6.89E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CALHM2	CALHM2	SCZ	Wald ratio	1	-1.830968163	0.369300623	7.12E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PAK6	PAK6	SCZ	Wald ratio	1	-2.366103739	0.478096629	7.46E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RPS11	RPS11	SCZ	Wald ratio	1	2.390210356	0.483317152	7.60E-07	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZNF281	SCZ	ZNF281	Wald ratio	1	0.250251651	0.050614483	7.64E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENOX1	SCZ	ENOX1	Wald ratio	1	-0.271398458	0.054908297	7.70E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ALG12	SCZ	ALG12	Wald ratio	1	-0.121305028	0.024581936	8.03E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	YPEL3	SCZ	YPEL3	Wald ratio	1	-0.14397548	0.029190495	8.13E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNN3	SCZ	KCNN3	Inverse variance weighted	2	-0.084207929	0.01707805	8.19E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	YJEFN3	SCZ	YJEFN3	Wald ratio	1	-0.226466372	0.046126036	9.12E-07	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KDM3B	SCZ	KDM3B	Wald ratio	1	-0.26520578	0.054284074	1.03E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RPL13	RPL13	SCZ	Wald ratio	1	-2.62980752	0.538316786	1.03E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	XPNPEP3	SCZ	XPNPEP3	Wald ratio	1	0.102607952	0.0210102	1.04E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CKMT1A	CKMT1A	SCZ	Wald ratio	1	-2.538722326	0.520349982	1.07E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	KMT5A	SCZ	KMT5A	Wald ratio	1	-0.160581689	0.032948015	1.09E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC43A1	SLC43A1	SCZ	Wald ratio	1	-2.669602273	0.54844697	1.13E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	FAM114A2	SCZ	FAM114A2	Wald ratio	1	-0.074744208	0.015367609	1.15E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IZUMO1	SCZ	IZUMO1	Wald ratio	1	-0.215955516	0.044605294	1.29E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RASIP1	SCZ	RASIP1	Wald ratio	1	0.230654843	0.04775912	1.37E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DDHD2	SCZ	DDHD2	Wald ratio	1	-0.107030268	0.022179538	1.40E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CREB3L4	SCZ	CREB3L4	Wald ratio	1	0.155175895	0.032157707	1.40E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DNAJA3	SCZ	DNAJA3	Wald ratio	1	0.178335861	0.037019788	1.46E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCDC122	SCZ	CCDC122	Wald ratio	1	-0.067048797	0.013921827	1.46E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NDUFA2	SCZ	NDUFA2	Wald ratio	1	-0.144540778	0.030015629	1.47E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ELOVL1	SCZ	ELOVL1	Wald ratio	1	0.222579836	0.046501421	1.70E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TAOK2	TAOK2	SCZ	Wald ratio	1	1.943545262	0.406196906	1.71E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HARS2	SCZ	HARS2	Wald ratio	1	0.256240337	0.053613286	1.76E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PCDHA2	SCZ	PCDHA2	Wald ratio	1	0.130357462	0.027408786	1.97E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EVI5	SCZ	EVI5	Wald ratio	1	-0.144321951	0.0303812	2.03E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM216A	SCZ	FAM216A	Wald ratio	1	0.216500526	0.045594251	2.05E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PYGL	PYGL	SCZ	Wald ratio	1	-2.834958204	0.597463271	2.09E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	FUT9	FUT9	SCZ	Wald ratio	1	2.691628631	0.568412863	2.19E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SUGP1	SUGP1	SCZ	Wald ratio	1	1.842334948	0.389107773	2.19E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HSPA9	HSPA9	SCZ	Wald ratio	1	2.382661503	0.503427335	2.21E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	INA	INA	SCZ	Wald ratio	1	-1.747826549	0.36945248	2.24E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	C15orf40	C15orf40	SCZ	Wald ratio	1	2.276041038	0.481575998	2.29E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TCTN1	TCTN1	SCZ	Wald ratio	1	1.716281798	0.364713882	2.53E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ENSG00000288380	ENSG00000288380	SCZ	Wald ratio	1	2.533804039	0.539917955	2.69E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC35G2	SLC35G2	SCZ	Wald ratio	1	-2.255965894	0.481257474	2.76E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TSFM	TSFM	SCZ	Wald ratio	1	1.723485373	0.368614429	2.93E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PPP2R3A	SCZ	PPP2R3A	Wald ratio	1	0.212980351	0.045635274	3.06E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCTD13	KCTD13	SCZ	Wald ratio	1	1.891680825	0.406301231	3.23E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TTC14	SCZ	TTC14	Wald ratio	1	-0.099325736	0.021369932	3.35E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MMP16	SCZ	MMP16	Wald ratio	1	0.251243122	0.054138347	3.47E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	C5orf63	SCZ	C5orf63	Inverse variance weighted	2	0.065468165	0.014180578	3.90E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KDM4A	SCZ	KDM4A	Wald ratio	1	-0.256302403	0.05552284	3.91E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MADD	MADD	SCZ	Wald ratio	1	1.906554384	0.413026324	3.91E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	UPF1	SCZ	UPF1	Wald ratio	1	-0.254256409	0.055084358	3.92E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	F2	SCZ	F2	Wald ratio	1	-0.233223465	0.050625821	4.09E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MED8	SCZ	MED8	Wald ratio	1	-0.130758853	0.028385623	4.09E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TARS2	TARS2	SCZ	Wald ratio	1	-2.528292453	0.549026528	4.12E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC35F6	SCZ	SLC35F6	Wald ratio	1	0.130844952	0.028527957	4.51E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CEBPZOS	SCZ	CEBPZOS	Wald ratio	1	0.104028968	0.022694818	4.57E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAMSTR	SCZ	MAMSTR	Wald ratio	1	-0.082010781	0.017907617	4.66E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FUT2	SCZ	FUT2	Wald ratio	1	-0.063964866	0.013967168	4.66E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PTPA	SCZ	PTPA	Wald ratio	1	-0.100750342	0.022052662	4.91E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NDUFAF2	NDUFAF2	SCZ	Wald ratio	1	1.860236558	0.407405291	4.97E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	VSIG2	SCZ	VSIG2	Wald ratio	1	-0.096899095	0.021241629	5.07E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM83H	SCZ	FAM83H	Wald ratio	1	0.051985162	0.01139998	5.11E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IQANK1	SCZ	IQANK1	Wald ratio	1	0.07211439	0.015814178	5.11E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PBRM1	PBRM1	SCZ	Wald ratio	1	-1.581016275	0.347137901	5.25E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC26A1	SLC26A1	SCZ	Wald ratio	1	-2.457577311	0.540036289	5.35E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DNPH1	SCZ	DNPH1	Wald ratio	1	0.11341659	0.024939488	5.42E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM222	SCZ	TMEM222	Wald ratio	1	0.155848839	0.034316899	5.59E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PTPRU	PTPRU	SCZ	Wald ratio	1	-4.043616018	0.891640006	5.76E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RCBTB1	SCZ	RCBTB1	Wald ratio	1	-0.065912991	0.014536108	5.78E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NDST3	SCZ	NDST3	Wald ratio	1	-0.150599538	0.033227391	5.83E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PDIA3	PDIA3	SCZ	Wald ratio	1	2.353166789	0.520675308	6.20E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ENSG00000198064	SCZ	ENSG00000198064	Wald ratio	1	-0.136835452	0.030299279	6.30E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CD40	SCZ	CD40	Wald ratio	1	-0.116512614	0.025832492	6.47E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RBFA	RBFA	SCZ	Inverse variance weighted	2	1.592213595	0.353117319	6.51E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ALMS1	ALMS1	SCZ	Wald ratio	1	2.371618266	0.526126693	6.55E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CDC20	SCZ	CDC20	Wald ratio	1	0.145908691	0.032424954	6.80E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM125	SCZ	TMEM125	Wald ratio	1	0.182378636	0.040529587	6.80E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GDPD3	SCZ	GDPD3	Wald ratio	1	0.145671085	0.0324496	7.15E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC12A5	SCZ	SLC12A5	Wald ratio	1	0.145692963	0.032564214	7.68E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RAD9B	RAD9B	SCZ	Wald ratio	1	-1.630166391	0.364860541	7.90E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CTNND1	CTNND1	SCZ	Wald ratio	1	-2.451534091	0.548825758	7.94E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PCDHA3	SCZ	PCDHA3	Wald ratio	1	0.177457297	0.039733963	7.96E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PCLO	SCZ	PCLO	Wald ratio	1	-0.236217644	0.052962232	8.19E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CACNB2	CACNB2	SCZ	Wald ratio	1	2.034184664	0.456199951	8.24E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TLN2	SCZ	TLN2	Inverse variance weighted	2	0.153088713	0.034409052	8.62E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CALN1	SCZ	CALN1	Wald ratio	1	0.119168735	0.026789178	8.65E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SPPL2C	SPPL2C	SCZ	Wald ratio	1	-2.074108185	0.467213789	9.02E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	WDR17	WDR17	SCZ	Wald ratio	1	2.213400933	0.498806247	9.11E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	STK4	SCZ	STK4	Wald ratio	1	0.142411202	0.032103825	9.17E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TIE1	TIE1	SCZ	Wald ratio	1	2.101496063	0.474488189	9.47E-06	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PEAK3	SCZ	PEAK3	Wald ratio	1	-0.175642995	0.039704661	9.70E-06	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DARS2	SCZ	DARS2	Wald ratio	1	0.078576221	0.017791682	1.00E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SNTN	SNTN	SCZ	Wald ratio	1	2.168808	0.49179201	1.03E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	YWHAB	SCZ	YWHAB	Inverse variance weighted	2	0.078647865	0.017867669	1.07E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TSSK6	TSSK6	SCZ	Wald ratio	1	1.713412132	0.389326657	1.08E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TBX6	SCZ	TBX6	Wald ratio	1	-0.082020853	0.018667321	1.11E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	OTOL1	OTOL1	SCZ	Wald ratio	1	2.530017563	0.575882165	1.12E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	GPR75-ASB3	SCZ	GPR75-ASB3	Wald ratio	1	0.150968987	0.034365141	1.12E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LMAN2L	LMAN2L	SCZ	Wald ratio	1	-2.449164598	0.558893469	1.18E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DPP4	DPP4	SCZ	Wald ratio	1	2.568897959	0.586428571	1.18E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZMAT4	SCZ	ZMAT4	Wald ratio	1	0.20862809	0.047637422	1.19E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYP17A1	CYP17A1	SCZ	Wald ratio	1	-1.617966181	0.369672673	1.20E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	LACC1	SCZ	LACC1	Wald ratio	1	-0.072141844	0.016489993	1.21E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM83G	SCZ	FAM83G	Wald ratio	1	-0.212896766	0.048832757	1.30E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDC20	CDC20	SCZ	Wald ratio	1	2.058818898	0.474566929	1.44E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	C16orf96	SCZ	C16orf96	Wald ratio	1	-0.189887304	0.043787882	1.45E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EID3	EID3	SCZ	Wald ratio	1	2.430200713	0.560448272	1.45E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DNAJC19	DNAJC19	SCZ	Wald ratio	1	1.880887249	0.433817647	1.45E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EDEM2	SCZ	EDEM2	Wald ratio	1	-0.090384214	0.020873484	1.49E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000278259	SCZ	ENSG00000278259	Wald ratio	1	-0.088296966	0.020428242	1.54E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RPRD2	SCZ	RPRD2	Wald ratio	1	0.046308559	0.010716532	1.55E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TOM1L2	SCZ	TOM1L2	Wald ratio	1	-0.07166049	0.016607514	1.60E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EEFSEC	SCZ	EEFSEC	Wald ratio	1	0.077100283	0.017890836	1.64E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MANBA	SCZ	MANBA	Wald ratio	1	0.165427745	0.038411677	1.66E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NUP50	SCZ	NUP50	Wald ratio	1	-0.080534019	0.018711814	1.68E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KNSTRN	KNSTRN	SCZ	Wald ratio	1	-2.059139102	0.478636277	1.69E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NUP88	SCZ	NUP88	Wald ratio	1	0.065611021	0.015275736	1.75E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFAP119	CFAP119	SCZ	Wald ratio	1	1.745461862	0.406539688	1.76E-05	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TYW5	SCZ	TYW5	Wald ratio	1	-0.065912773	0.015356239	1.77E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KHK	SCZ	KHK	Wald ratio	1	-0.167368444	0.039027775	1.80E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TXNL4A	SCZ	TXNL4A	Wald ratio	1	0.17108903	0.039946073	1.84E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLEKHM1	SCZ	PLEKHM1	Wald ratio	1	-0.129150079	0.030263027	1.98E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM81A	SCZ	FAM81A	Wald ratio	1	-0.155605306	0.036472419	1.99E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LIN28B	SCZ	LIN28B	Wald ratio	1	0.095922218	0.022537869	2.08E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF442	SCZ	ZNF442	Wald ratio	1	0.167275587	0.03931707	2.09E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CA14	SCZ	CA14	Wald ratio	1	-0.144109283	0.034030995	2.29E-05	xQTL -> Trait	MetaBrain	Brain_eQTL
